poi_id	checkin_count
ChIJ642LmRIZ2jERzhz5VNJCw1U	5
ChIJ-5ncjy8b2jERrdzTYtMlCFQ	5
ChIJM63J0ncX2jER3wttQmiuFKs	5
ChIJM3PgAeUb2jERabtJlm9IDM4	5
ChIJH_QQ8UEX2jERSTLuMJZhdOk	5
ChIJDUaCpCgX2jEResQ5FtpUra8	5
ChIJ7aQD0nUV2jERxrMAFti4EaA	5
ChIJo_QVBHUP2jERE9DxLCG-Oqc	5
ChIJISx5uHkW2jERnskNoJPMos4	5
ChIJq-z6gbMZ2jERW936SHPhZV8	5
ChIJpSCO5cAW2jERnE96MUw9-3o	5
ChIJ8U7sM2gX2jERrCyEC177JqM	5
ChIJC4Qv9mgY2jERnMYpDVQluN4	5
ChIJh7CPSKoZ2jERHpAF-PJuAS8	5
ChIJLykEaaYi2jERXAZVoNnEMD8	5
ChIJJ0t9XHAP2jEREVIWZlSb0wQ	5
ChIJH_kwxw8a2jER2guEYu__y1E	5
ChIJdZKJ5goY2jERaxnG_zOax_4	5
ChIJ4Q8uJnkZ2jERlOpvczlspBs	5
ChIJ7z1PPucZ2jERgUCfk4GTEHg	5
ChIJcU27GWgR2jERxW6cMueuDsw	5
ChIJS4KbOgAX2jER8pLGMWaWSKg	5
ChIJQfAL2JYZ2jER9v06BxkNw1k	5
ChIJN88SrroZ2jERhDOv6YQOZFU	5
ChIJ53bhbiAa2jERhBIis6W7k14	5
ChIJ___vPGMa2jER9tlOhLbw4x8	5
ChIJkfDXwswV2jEROHl2yuJCaKs	5
ChIJO6aM0JYP2jER7TFcDnW0yfc	5
ChIJPxmAPQcZ2jERymyI0MdJx6E	5
ChIJLSu_VwQY2jERbHH4irG3BlE	5
ChIJDeWHWKwi2jERm-iXjpd6l14	5
ChIJHeeu2LU92jERfYmeVx2S_RI	5
ChIJpQWWKRIY2jERmVgVkNuhuiE	5
ChIJE1S-EAAb2jERl0op-KQb8nU	5
ChIJ90Uuu2sZ2jERetSU6ejyXCM	5
ChIJU0gynf8N2jERJFu3ZwgnrIA	5
ChIJa7DWQDcY2jERMFNLTD7UWYQ	5
ChIJ08jMspUR2jERkLZVZ6TQSPo	5
ChIJO1bi02wZ2jERV6naWny5scs	5
ChIJ88PfIgAX2jERL7HEi3IF_c4	5
ChIJuwJAfG4X2jER-9z0O9_t8uI	5
ChIJuQwUG9AL2jERWPfrg7S33DA	5
ChIJB5y1iXQZ2jERdHQVCnVNMB4	5
ChIJpwIyBE8F2jERN4PEHjnmEN0	5
ChIJlc3mWEER2jERguxA7CwAMpY	5
ChIJtdh5FS0V2jER_zdoyM9_Yhc	5
ChIJA13a7XIY2jERsUfU600nuPA	5
ChIJ5xPdatkH2jERS3cA2qpZLvs	5
ChIJ33wtE5cZ2jER-gtw2qkakbg	5
ChIJJ5cwRxMZ2jERuSVi2YKs3FQ	5
ChIJAz99K7UZ2jERy-Mbx9lekuY	5
ChIJTW9Ar98P2jERYAKxTNzi37w	5
ChIJf-upoQUa2jERyiZWa1FyEFQ	5
ChIJ-xdCuqAZ2jER6dTmMxTJE1I	5
ChIJydLcTKsi2jERgidiVLlfFb0	5
ChIJ_xIT1KYZ2jERPVWBxehjSWs	5
ChIJ6XxKbkIW2jERzWKX8Gm76KE	5
ChIJD2CdPPYb2jERNuAUkHmYf7w	5
ChIJZSsncCIX2jERc99504l7EX8	5
ChIJ64sXPaMZ2jERVPjgeC77ssE	5
ChIJbWH28HQZ2jER8_4gRzRU3qA	5
ChIJc-qInBwa2jERpyqg4OcodwA	5
ChIJU9s_B-sZ2jERMfJTeGnbJxs	5
ChIJLZLBeGYV2jERxD6XYgYXg6g	5
ChIJBescN1sX2jERkO58z23rrE4	5
ChIJWe_bj8ML2jERiKPIQHzlNdM	5
ChIJq6pGUrkR2jERF4Gtvo4ajrY	5
ChIJT5uO15IP2jERcOoENFJMWjQ	5
ChIJ53EWvNc82jERqsBjXd6pDpQ	5
ChIJYT85v4QZ2jER2m2g_XizBWo	5
ChIJHeeu2LU92jERRykBZHp-LSg	5
ChIJma5rgTgL2jER5KbQ9CkfVag	5
ChIJd-0NchkQ2jERXcK_uzUBCig	5
ChIJl7z9xeY92jERKfPIrHuQlAQ	5
ChIJiWSXAg8Q2jER3GNTBbwDquM	5
ChIJa8n7ZCcY2jER_G4Q1bNGqNk	5
ChIJ66lGIA492jER9JnZf3_WX7c	5
ChIJl8k5KB4V2jEReLhF6iLj3wo	5
ChIJSwWbb3QZ2jERBjM_WXA6a_k	5
ChIJr3J7GLBt2jERsdOMZuQkVD8	5
ChIJT3g1X8c82jERaEEqrj6M6zg	5
ChIJkRFjz0UQ2jERoEG7U4-VsLI	5
ChIJ2STXr1QF2jERxFGxPxeaQV0	5
ChIJl-V2x58i2jERXwIoPfKp-7Q	5
ChIJS4JLYM8Z2jERUetgLiSW_Q8	5
ChIJ91gggM4_2jERxkaM2Gw9ehc	5
ChIJO78EpL492jERDsAO_DqFJ_I	5
ChIJkVRkabM92jERNfM2OFufblE	5
ChIJv9msmZka2jERfSSohCAPsV8	5
ChIJF2NEzpEb2jER5VO5bKrV5ME	5
ChIJYcDMfGsZ2jERq5lgWQ_CXes	5
ChIJp8I8sQwZ2jERBbDwJFA-De8	5
ChIJ32TmINc82jEReBiRGm_1TgY	5
ChIJOQYmVGEZ2jERgv_Fb5Daaes	5
ChIJ-d-D6rYX2jERWEaMYlSBMDA	5
ChIJX-Q8ERoR2jER2FB2Of9F4fo	5
ChIJi_EeoQkU2jERluWuT8oY1ls	5
ChIJP8IIvzoX2jERvnJIgFgZoCs	5
ChIJ1ZMinb8R2jERbQ4zqG9Ft0g	5
ChIJIY9BwPcb2jERBUGSxDsh8BE	5
ChIJMZ3dwM4i2jERTFygKL1MyaM	5
ChIJb1yu-kkZ2jER73-_n82F4qc	5
ChIJiQvWZwAR2jERpAiQSjT-oVw	5
ChIJncjPBA8U2jER5ol9uaCD7KY	5
ChIJY_clUhkZ2jER0Wb6MIKCv-g	5
ChIJV_sUXlQR2jER_2J8o-OCgJ4	5
ChIJE2JYEvQT2jERWjxQ8t7lN98	5
ChIJKUtrdJYb2jERZvbpo-SbXS8	5
ChIJK8k4zu8R2jERDq2kjNyRvQo	5
ChIJy84e_jcY2jER-XZZ2ZIypns	5
ChIJy4WXYL0Z2jERbg8hQW40fYs	5
ChIJzZqwbOkZ2jERD4gpoqKr03M	5
ChIJi6UXlhE92jERc92JLQLDyuk	5
ChIJQ2Cj6BkX2jERvPmVu0p3P0c	5
ChIJWfdMEvsP2jER-okSCUgjNDY	5
ChIJd0pil1AZ2jERT39B9kBjQ5s	5
ChIJGxnz5YkL2jER80AznRmEImQ	5
ChIJ_cIzqBgF2jERxc96ZHj5HSE	5
ChIJ6dY6OgAP2jERZfCW4xFLGZo	5
ChIJEYwkIZoM2jERwbhIGxjfy9k	5
ChIJDWjNetUZ2jERxp6ya3bvXyg	5
ChIJCQpJqugP2jEREeB4f6MuqPg	5
ChIJnQccdKUZ2jERG4PK5MaHCZA	5
ChIJ1_knUOAZ2jERMi24ddpOjfk	5
ChIJ-cECf28Z2jERYjbnVktcfP8	5
ChIJOQBm31Ma2jERImFvz_wKXxs	5
ChIJn7VK__UZ2jERuX6hRKBXSxY	5
ChIJPzsXxGsZ2jERIhmwW6GQcoo	5
ChIJGdIiwD4a2jERk-ljX2HI6U0	5
ChIJZyjplSMX2jERKDVA725D0hM	5
ChIJ4QWAZFg92jERlp9PQqkp8kc	5
ChIJAyk0HRAW2jER9_UCjt9w8Wc	5
ChIJaSp_BhQZ2jERsiYuMW2a9s4	5
ChIJf8rNbQYZ2jERvEbHlqbM8KE	5
ChIJgTnWOqcR2jERCEzFiCdh2pA	5
ChIJ2739TgoP2jERlpS4Fef772Y	5
ChIJuaxwKscW2jEROudwh3dduHU	5
ChIJPY6jYm0Z2jERo3GidwcSnlU	5
ChIJ2UQejuMZ2jERVpEDcNRHisg	5
ChIJ-c8hkns-2jERfNMBwRuT990	5
ChIJeRJ4bb4Z2jER4193i8GbelU	5
ChIJud-5-bMX2jERCRlnRjTzaUk	5
ChIJb0ITR6kZ2jER8-w2oQ7co7M	5
ChIJVVXSeZUi2jERsGma7kj6cbY	5
ChIJcXjFsNgZ2jERkGmmQdNyesI	5
ChIJn9IvuI8X2jERts4ukiHejmM	5
ChIJcQ9jVWUW2jERBYONZp9CeFM	5
ChIJ__8_TW0X2jERmEgocLxJ6f4	5
ChIJRamwZQEb2jERwf4q4_MOPFk	5
ChIJGXh_C7MP2jERfjzAO4Oin-M	5
ChIJtytWhSYX2jERE5pYBPyYhAA	5
ChIJdwkujQYN2jERcojo0-EeRfc	5
ChIJl8tJvr492jERF6IqY6AO3ZM	5
ChIJEbVZd3AZ2jERsBfGg4KCI1E	5
ChIJdRDLXh8J2jERoN38KPmMyQ4	5
ChIJAZ-hOyQX2jERc0F1e48KV-I	5
ChIJ4fcu0SoZ2jERy6Yq9icximU	5
ChIJXywb7OY92jERDp1q-Bi2Vvo	5
ChIJQ8mqsBsX2jERMySZ1cNxE2c	5
ChIJBQrBeBwQ2jER0386OXv8lpM	5
ChIJLzss8gIZ2jERK151NIp58Ls	5
ChIJkaSGqWs92jERQFg6iejKLls	5
ChIJ1598OHER2jERqVBpLxyCb_A	5
ChIJSeE4J3QU2jERS5XmQZk7R94	5
ChIJAwBALo4a2jER2rvsKL-_His	5
ChIJnVEyTw0Z2jER0ZTMrD4WToI	5
ChIJnUcPOfsZ2jEReUCEJ9BOjHE	5
ChIJv-E7qyUR2jERayzYYA22XYo	5
ChIJKwPqY2wZ2jERRWFgClhl70Y	5
ChIJ5b2Mxo082jERWktY6-ruPMM	5
ChIJ7_3JqEgW2jERN2tWUy3nA0M	5
ChIJ30SPqwwZ2jERuYTa2QdM78M	5
ChIJ_T0PCWMX2jERom4jdwZtyz8	5
ChIJd13PYxcW2jERGmSg1kRzkZk	5
ChIJcaXtvtMZ2jERv18nVeVn1sY	5
ChIJC5s68xcL2jERIXa_8xvjEfk	5
ChIJPyKq0o082jERd1bghvwiadU	5
ChIJoTn0Pscb2jERlyndey10Twg	5
ChIJtZyf4LIQ2jERno8jlWZyTBI	5
ChIJldJN0dEW2jER0IyMipoLVD4	5
ChIJT-EXQAAL2jERSUE4eUO-PlI	5
ChIJkxZgsXoJ2jER4UA9WOrEbN0	5
ChIJFY9JUGMZ2jERtti3DNc-P-A	5
ChIJoTi0I3EX2jERyPkWzNSOSys	5
ChIJ20qzGbwT2jERNNDwJVrBrNY	5
ChIJNxcORqUX2jER6BxnP6KuyP4	5
ChIJmbnRTdUR2jERMMkDYwjgDFM	5
ChIJJ8vf0NsZ2jER1hc_CLrbidA	5
ChIJw2p2unMb2jERNZOc0g8Xqak	5
ChIJzzC5E5cZ2jERA9lBveqkiWc	5
ChIJa6ePnZgE2jERoYcL1ZLiPT8	5
ChIJN0U4f5sZ2jERvMJyLZdur2s	5
ChIJo7TzxRkV2jERIHtqiVMqOo4	5
ChIJ-QEBJw492jERA4T6m9TNxUo	5
ChIJIZ-ObZAZ2jERtRCzSI_ZZJA	5
ChIJsX5ItI8_2jERySZGJrDs4aE	5
ChIJS3bR6hEa2jER2HJXVL-5SB8	5
ChIJNb9l1tgZ2jERSGU3yVr2O9Y	5
ChIJO6w6QQgW2jER-vJyAsRLXhQ	5
ChIJl-V2x58i2jER22tJLZIlcNo	5
ChIJrQoBj7AZ2jERF2oWJUrE6vU	5
ChIJ___vmG8X2jERaOQfkBfAMqg	5
ChIJEScmu34W2jERk-UcQmtiV2s	5
ChIJfbb9gbIN2jERJXPSJtbaoIw	5
ChIJRTX2T-cZ2jERu5lvp_7R-EA	5
ChIJBUKJgDAY2jERq_pvZbrBs0s	5
ChIJt2JahII92jER_ivr7dZ46fA	5
ChIJj-3coWsU2jERWCAhjdfdT8c	5
ChIJ7UP6jIw82jERnfhfTcx4E4o	5
ChIJLfD_pN8j2jERCH3WFHh6RN8	5
ChIJ4a9B0f482jERiNgUemoPNqo	5
ChIJyQbVA7YZ2jERNQWjFJ_YNoE	5
ChIJo0bXq60j2jERfunA0LXYqRU	5
ChIJre2fc8Yb2jERwyPFPZU3xwY	5
ChIJXTuYiXAY2jERuNXW6I76Whw	5
ChIJRaRA0x492jERIiBPaLd8s8c	5
ChIJZUVPXlAW2jER01FK6ofObtk	5
ChIJTQHm8ww82jERA6IRjRePbmo	5
ChIJeYr9EVY92jERV7COupRHt2M	5
ChIJ_4Qtr3EZ2jEREV_KHf2cEEg	5
ChIJea1VyX4W2jERKyC0xRbIH_0	5
ChIJf2Jc8a8b2jERDsdd_NuBSFU	5
ChIJRyQfzBQU2jER3yjVEai5o5c	5
ChIJQ63jWuUW2jERTu4COPlCPSQ	5
ChIJgaXCs84Z2jERPFKw0BxY1Eg	5
ChIJXfOVeLEZ2jERkrTUt7ed9f0	5
ChIJmayVro0X2jERci-6As2sh54	5
ChIJ4fVxTf8b2jERtNRUV2Ng-0Q	5
ChIJ-RBMrsUZ2jER_mDRCpfHAy4	5
ChIJ62cBhSAa2jERST_1L25QJp8	5
ChIJHSkAXHcN2jERp-uE7iKux7Q	5
ChIJvUQUcE092jERmlUKET_LNcA	5
ChIJAQAQqBgX2jERhxrxejGzJLo	5
ChIJzVujAbcR2jERbInde0g43_M	5
ChIJ5Y2GagAL2jER2d8AtSUaYM0	5
ChIJN5E-wjoY2jER8lq80V2NVIw	5
ChIJ_xs2QOgj2jERFLj9z5WQZTM	5
ChIJ9_WQTQAZ2jERfCbS3IYN6_U	5
ChIJ__XqMHMZ2jERLygdc7oSnj0	5
ChIJmQLNY3IZ2jERYjbwn83gd60	5
ChIJ34jrBNQi2jEROJz-fe2Sbm8	5
ChIJ7R2HxrwX2jERgD8bNdsNjkc	5
ChIJgb6rlREa2jERkrZ8xPMRP30	5
ChIJkUTlw4cb2jERe-NWPANARLQ	5
ChIJ3Zrkj1IQ2jER7alm3mrpVPQ	5
ChIJM1r702MS2jERBze_JKb9WKY	5
ChIJeZBPb4oQ2jERZxp6PGZ_rP0	5
ChIJZaVCKToX2jERu2_ExvGJ66k	5
ChIJW37oqGwW2jERuB2UHk_dcJo	5
ChIJi6ZjOTQa2jERUKK6h8YKmeU	5
ChIJAUZY9McX2jERd0tZbpy50Qg	5
ChIJZ-JYiukX2jERL3jEqnxPKMs	5
ChIJ-8vvc4sZ2jERdvux9AOX66A	5
ChIJHX5sHUEW2jERmg5Hk91c9ks	5
ChIJjyiiVjoX2jERA_KBjyO7WhE	5
ChIJPTigtosZ2jERrLUm0plK7bY	5
ChIJE_yRBNEZ2jERom-_-Qo4uxo	5
ChIJ5YxzSyI92jERY70TSYwEZf0	5
ChIJ8YwEtaAa2jERYoyzPq59gV4	5
ChIJIwgEKMQE2jERSKFjjkVJl2Y	5
ChIJlRa8x_0b2jERH7T4WjNR_Qk	5
ChIJj9SL0U8Q2jERvh_AO9HjlN0	5
ChIJM2-SEpwP2jERFwtZYqro6yU	5
ChIJzTqqFLsZ2jEROOgjd_-TM7k	5
ChIJr93LUL4W2jERMEl3_Wv1v1c	5
ChIJCfLuIKEN2jERHgIRV-rDC74	5
ChIJVVUlcCIX2jERPabpYF8uQSY	5
ChIJd9flQIgP2jERBmtTjzYFsiI	5
ChIJMbJCruo92jERxFDEPtBZRPM	5
ChIJ8yIrII8L2jERngug_T5f0HY	5
ChIJgbs4xZ0X2jERqL51qeIFzZ4	5
ChIJ6yveHwAR2jER1AW2Ffr0uZ4	5
ChIJY-wAYg8L2jERQLHXAfW3ITM	5
ChIJJwknIgc92jERvHfMUGiVKOA	5
ChIJ4bGej1QL2jERrZgG7EdamRI	5
ChIJvUsRp3I92jERQ0aZfniREAM	5
ChIJ1w0p7rw92jER7zRv7zbb0m8	5
ChIJdxS7gPEa2jERemWiuEmxfVc	5
ChIJJUmHCyQX2jERcZ07kNKAyg0	5
ChIJB0fevaQZ2jERCSQzB8iAY70	5
ChIJcVzzAisj2jERylKtcEJ5I80	5
ChIJLw3Q4q8M2jER7Y5Fyx6bDCQ	5
ChIJERiwZ-cZ2jER63wrBRhAj44	5
ChIJg81eYO4a2jERzAi_3_jEO7Q	5
ChIJqdkcAfwF2jERiyOKqOVF8x4	5
ChIJx5SxBOIV2jER2QWSNN39kaE	5
ChIJGULlfloZ2jERXvFIeWc-2Wg	5
ChIJAQDA7xEZ2jER86M2MdzBAh4	5
ChIJ99Wwr9Mi2jERSn5HnKUmAls	5
ChIJfQxsPgAR2jERsRv26vr46wg	5
ChIJp8_1UQAZ2jERTZqqeL0zxU8	5
ChIJN_zQ8bgW2jER79qHnjn0Hxc	5
ChIJdV9fNloZ2jERTLADSB0Z-WY	5
ChIJA8bxNhAJ2jERtw_L5fHlHCI	5
ChIJv-s_XecZ2jERllr_-juJK_Q	5
ChIJ2-B0T20X2jERfFALZXHMEqg	5
ChIJv7i4KDYa2jERKAaiNERJNmQ	5
ChIJs6K0F8EW2jERzk7qyT9w91s	5
ChIJ90anO00Z2jERtA2VVyZeiLE	5
ChIJJa8BF9kZ2jERK4yIgsZzypA	5
ChIJqWqo1Vc92jERXCLUoxFLbuk	5
ChIJjZ-w6pUX2jERaUmMSpHucuY	5
ChIJS4O_2vIF2jER-uizX6Ymo_c	5
ChIJ0YE-84QP2jER8T6Om_QxM2Q	5
ChIJkZs92A0Q2jERos3bc9q-0JA	5
ChIJnSE8XSwX2jERKd6emPUYObo	5
ChIJ1bLlrhsj2jERM7H4pGcwilg	5
ChIJwxhDFlEZ2jERkvfpJixzY7M	5
ChIJD1A98wkP2jERttyTIpBkm5Q	5
ChIJKYETEQQZ2jERMK4xDON8Sxk	5
ChIJMcNNKLIa2jERZOevEkwQyOs	5
ChIJK4BigyAX2jEREWaZBscqNlI	5
ChIJNblIaVQ82jERYpGcrpqNG60	5
ChIJD2-555YR2jERB5redAVLl-U	5
ChIJMfmvwGkX2jERI6GehtNPKEw	5
ChIJkzgywOoZ2jERNf7DBcyjkWA	5
ChIJUZJFs3wZ2jER1GKn6DJ2WK8	5
ChIJl76196MZ2jERYGaDFOmOMFI	5
ChIJ23nWhakZ2jERWwp4USTQJk4	5
ChIJhf4ZFucj2jERdeur4_-9VK4	5
ChIJwblUdscX2jERhYXYCPTecf4	5
ChIJYWuy22wZ2jERyGMs3snTbbo	5
ChIJ3z7wXGAZ2jERvEErIRegmjk	5
ChIJTTLxnMwE2jERYnGVNtN2Fm8	5
ChIJU0MTBasb2jERaGTv2_B4Ydw	5
ChIJe9faa7oX2jERllSrpCe4bis	5
ChIJuUyVOM8P2jER3FwowW2aoxc	5
ChIJW-j2piIb2jERxU77Hy8zrrs	5
ChIJW-h-ufAR2jERjPchT-dBJ70	5
ChIJ1yF6l_892jERcZaxzd_-_3k	5
ChIJ3bKQ4HkX2jERQvT50Kdl8pQ	5
ChIJr5S3T4oZ2jEREWMZ4HL13-w	5
ChIJj8lQgFQR2jERBoFqB_ZCqGk	5
ChIJm-22KpwZ2jERHav69tu9J48	5
ChIJ9fX_11Ma2jER0-v5w8u-JT4	5
ChIJuUQeHsEb2jERm4xjVAQX3EQ	5
ChIJHeeu2LU92jER7QLDVe4tKf0	5
ChIJkVGT_d0Z2jERCxGB2EQ2kSU	5
ChIJV34W7ecZ2jER_khbLcR0NSQ	5
ChIJg3hDTiI92jERxWSKDsph_q4	5
ChIJV9MKYMYX2jERFJvjVYcTkKU	5
ChIJkZU1rbQi2jERSma9GEHuna8	5
ChIJr8CXlgQY2jERhvMj75jxF-w	5
ChIJv9IiY_kb2jERvVrQb339g_s	5
ChIJU-a7TdQZ2jER6UnRMheZciQ	5
ChIJdxXgOU0b2jERxYxGaOz919w	5
ChIJjR1zqYoV2jER65qQO2b4mA0	5
ChIJNdzSTyI92jERMORluxhRBaY	5
ChIJs7heqg8Q2jERCVJDbuXkeM0	5
ChIJdQviZLEZ2jERrfhC7JSeeOQ	5
ChIJDdLZkusb2jERXYMzDYz6N2M	5
ChIJ81tI5lQZ2jERvWRs4shJSf0	5
ChIJs5oOLrIX2jERnerp57GeJNE	5
ChIJpQRVZsIT2jERI8z96_3elA4	5
ChIJVQlVFNEi2jERvkJpNbD8Sec	5
ChIJ4YqL6IwZ2jERFjPVB3SQl4Y	5
ChIJCQxC4esL2jERuHmA3Bn9mk0	5
ChIJV1jYDQAR2jERGNi4j-qsdgQ	5
ChIJh6-aCfQT2jERdX16geMzmGY	5
ChIJJ0sY90sY2jERtRp5w4p_pT8	5
ChIJsfzf8I0Z2jER1iWwNw1CKJU	5
ChIJCR9CrZYX2jERu1fCVcltM6g	5
ChIJu7MGPOMa2jERiwWry4BnS2E	5
ChIJBd3RtlIJ2jERWwDVUL3K0MU	5
ChIJaXbd3kkZ2jERvXRr5MlOiqY	5
ChIJL6UnlR0Z2jERpRs_aWEstCc	5
ChIJrd0LwpMP2jERfZPVEFnH4yM	5
ChIJAx67tf8W2jERVZhYvBM-TAI	5
ChIJ4w9LGLYb2jER0hbhylVQTkA	5
ChIJg3_owA4Z2jERCoTliNbC_28	5
ChIJ1-ezxs0b2jERNI0gQOrTH8Y	5
ChIJyaLMsHEY2jERnN0Rd54U5xY	5
ChIJLzHQTCIa2jERRhv3A27t5fE	5
ChIJ5XE-mqQX2jER9SqBeA8JhCo	5
ChIJZSIvt4Ub2jERHWFwcQ1Fkjg	5
ChIJ84ZijXwR2jERhr1AT0CsH68	5
ChIJzzfgIHoR2jERZ7WR7zp0ix8	5
ChIJ4R-nv2gZ2jERwGgxSa8V5aw	5
ChIJdbV67xIZ2jER6LIocOIgio8	5
ChIJ6a45PP8Z2jERlC0u689X2es	5
ChIJNeCJszIZ2jERYCiJ6Zl44RY	5
ChIJXVq1TyI92jERaViOBw1wYJM	5
ChIJcY0JmvQZ2jERdLI3fvI53kA	5
ChIJCzL6GnwW2jERtpXp_2IKVbI	5
ChIJ851yvrEZ2jERaBNUyVv-2c8	5
ChIJsx75zI8a2jER0TpRfwfJIUU	5
ChIJkT2ZZXo92jERFPeE4zQ1L-M	5
ChIJVe03mM4W2jERP4LLZhR3CFM	5
ChIJC6Atrw0Z2jERJ8FHIn-pwz0	5
ChIJacHylCMY2jERDwynwE4EKJk	5
ChIJ8X4pdHwj2jERSbmcplV9TL0	5
ChIJn9YqwQUZ2jERQd1xVpCATwk	5
ChIJbccm-qEa2jER7BudE19239c	5
ChIJabbv21kX2jERnFwkgI6fR2I	5
ChIJVWkRHC4Z2jERbPtAaFriTfY	5
ChIJh5ZDhNIV2jER1cgkOnlLubs	5
ChIJOwBU5TgX2jERo3_FuvDuy2w	5
ChIJUyBZUZYa2jERRwB3cRlQXVo	5
ChIJ8ZWWuG492jERccIy0SHR9hc	5
ChIJ47FmFpsa2jERH0yEZfnlX8U	5
ChIJdTutGQAb2jERNl2uHqfI9oQ	5
ChIJp4Qg7KUZ2jERBKs8gy_rU9Y	5
ChIJx6vhcHYZ2jERLWEXHoXqvNE	5
ChIJwcK020QX2jERPO5xzup9vGY	5
ChIJMdTSHWIQ2jERExL-dlAWc1Y	5
ChIJvU_FPWoX2jER7F7cgUi65T4	5
ChIJq6r6EpkZ2jER6iB6Cx-PJXg	5
ChIJlScVJdEi2jERqUCuQWHiOu0	5
ChIJ6aoKzM4Z2jERhvC7Xrw3sCg	5
ChIJWc3ssKUa2jERsQGFbfaLzwE	5
ChIJWTSvrUcZ2jERYsacfT2KsrY	5
ChIJAYRA1bAZ2jERlkJc8a9sm9Q	5
ChIJFdqh35ob2jERIUAybGol46k	5
ChIJNb5UTwoJ2jER3Ctbf6ZCYlo	5
ChIJP7EphrYZ2jERRp2LWDUR4CA	5
ChIJy-ft3g8Z2jERxbeZQNRCfNE	5
ChIJn_bUQksW2jER55lUvfTkQHo	5
ChIJjbTMZR8a2jER2EF0m6eFWqQ	5
ChIJOZQFntUb2jERCMSelNNXGUc	5
ChIJEfgJVQAX2jERjenVMtyhQlU	5
ChIJu3v5AkQEBBARZKVl1Cj_z_Q	5
ChIJkXydgLYj2jERcUPK7et-7mU	5
ChIJ0xjKRscb2jERRbY1LU1JbkY	5
ChIJLRgm1I0a2jER056txf2zC6o	5
ChIJ12f7Wcsi2jEROtmdicrOi4k	5
ChIJB3tSWxQZ2jERlhe_mNj6sDg	5
ChIJscJqAwAZ2jERXk2HpQuWPNI	5
ChIJYc6an_wP2jERbTqApf9yzfs	5
ChIJdUi9XecZ2jERYKJwrQSHkm4	5
ChIJC6dNx20Y2jERDh8Sx-y6rb8	5
ChIJP-yTWoAX2jERnRoirMshmHc	5
ChIJnf_LR4oZ2jERS47VxCa0t68	5
ChIJOWk35iAZ2jERVCf6tEFQhOw	5
ChIJzXrAQwA-2jERfM5RmLF0YmM	5
ChIJMT1ZviA92jERuZWfEVHiSjE	5
ChIJzXNvOzcY2jERZ6JJC0ab_qg	5
ChIJCU2_WBgZ2jERsIMdOBPjtuc	5
ChIJc6J0uUYX2jERz8LZzhcGz_I	5
ChIJ3zI14S8Y2jERgbxwfSayu5g	5
ChIJGdIiwD4a2jERJm39sI0nkik	5
ChIJaasvlrsJ2jERrvS8jnOQr44	5
ChIJG-sfo2cX2jERUpvHwsGQNy0	5
ChIJ2W6PLJQJ2jER-Udr8wq98ic	5
ChIJ67h-A0oU2jERANQwK1wnId8	5
ChIJYSs4JbAX2jERKBnXTEjCcE4	5
ChIJf_Gq6ZYG2jERJJzdORRsq-8	5
ChIJcSkvFXoU2jERHWHOHpOHhDI	5
ChIJm-LJIyAa2jERtmAfhI_Ys1U	5
ChIJXyGdcd882jERqYxjINHglTQ	5
ChIJjXkX5pMX2jER9O7AgPrfaD0	5
ChIJhbUA80gV2jERZiCIxQfqktw	5
ChIJx-6PP44a2jERUStQeZgAmBc	5
ChIJT46fTtIF2jERJW8kTWwPrA0	5
ChIJc3iRXsY92jERDim1nZQkq_k	5
ChIJWQlWPdQZ2jEROQQ-c5luylE	5
ChIJHxyHUCMW2jERRS3FJJBhZzY	5
ChIJDX5BIwAb2jERDVt6bbxYP5Q	5
ChIJzZjQ-7AZ2jERhqjW8EJ3NwQ	5
ChIJ0UNzVcUX2jERczU6exaNTSw	5
ChIJ3RlN8PUX2jERCYYb5m0ErvQ	5
ChIJkUm6XI082jERnURluX1m-HI	5
ChIJlfy_FPgP2jERZ3pARsa0yQs	5
ChIJ2fD63Y0X2jERJuzcqPZf5KI	5
ChIJhcQyRMgZ2jERTGaVjsjQvrY	5
ChIJ_yITQIUZ2jERgeZdNbY7_BA	5
ChIJKawLY4UR2jERXN8ldkbwyc8	5
ChIJdTdy7BEa2jERuXT-ba0appE	5
ChIJWx6Ndd4J2jER2cJ0ylBvTUM	5
ChIJeQJ8xJYZ2jER8bO2AIJ0qtI	5
ChIJpc_euAwZ2jER-6AtSZ4spRQ	5
ChIJTcq4EaIZ2jERSa6Oz8raqNY	5
ChIJk2FgfZkR2jER1Gq5ivXgOfA	5
ChIJvTg_Od882jERRCXjPUeQVtQ	5
ChIJ_-CrGXYZ2jERVCXBZdkWHJA	5
ChIJYcB1XlQR2jER94t9qyQmDrs	5
ChIJDaepEXwb2jERkTGBc74buCE	5
ChIJS2g-ppMX2jERUODDhJGqWp4	5
ChIJiQAAMAQZ2jERXEINLYoGsxo	5
ChIJVR-dW6MZ2jERr2-isCIiZVo	5
ChIJu3sWUfo92jER3BoB0VWcb54	5
ChIJCUfUdH0-2jERMtqFh6rPYNs	5
ChIJZ9deMKMR2jERY_TMZheh74M	5
ChIJ4Wh7jUE92jERIz43W4KLeYM	5
ChIJJYbJOqIX2jERJI1oK_Rmteo	5
ChIJZ7K2VmAZ2jER0AAeT-dlK9k	5
ChIJZZQ2UfgZ2jERqrdT08n6wUg	5
ChIJ77heDqMj2jERvqHWRxbuHec	5
ChIJIyStDIkR2jER732ZoXaaK1k	5
